Well I paid my dues .,1
"The plaintiff , being unaware of this exemption , paid dues upon limestone which he had landed and ultimately burnt into lime .",0
"The tax collectors were fighting an uphill struggle : during the seventh century "" truly free men "" came to have immunity from paying dues to the royal fisc .",0
"The subjects vowed eternal fealty to the ‘ White Tsar ’ , to be loyal and to pay dues on time .",1
Pottz felt he had ‘ paid his dues ’ on the North Shore .,1
"Rapper Derek B and singers Lizzie Tear and Princess have failed to pay their dues , as has Rowland Rivron and Sigue Sigue Sputnik drummer Ray Mayhew .",1
"Surely , if she was the caring person she makes out , she would insist on paying her dues .",1
‘ Now pay your dues . ’,1
"Boy , thought Jay , am I ever paying my dues .",1
We sample out of respect and we pay our dues . ’,1
"In fact , William Bates is no longer entitled to call himself chartered accountant as he let his membership lapse when he did not pay his dues last year .",1
"It sounds like a meteoric rise , but Dermot says : ‘ We have all paid our dues in other bands so it 's not quite as spectacular as it looks . ’",1
"We 're divorced now and he pays his dues , but will not have anything to do with me or our son .",1
"‘ He has not been paying his dues ’ , was Michael 's comment .",1
"It fears that universities will have to pick up the tab , and it draws a sharp distinction between those who will be non-payers and those who will get 25 per cent .",1
He would not pick up the tab for anyone else .,1
"Normally , developers paying a barrister to represent them at an inquiry must pick up the tab .",1
"In addition , my company will pick up the tab for all legal and moving expenses .",1
‘ You want me to pick up the tab . ’,1
His sentence was terminated when Sahara officials bailed him out and said they would pick up the tab for the room but he would have to pay for his food and drink himself .,1
"It is conventional wisdom among advice agencies , local authorities and fuel boards that it 's the women who pick up the tab for men 's mismanagement .",1
Now we pay we pick up the tab at the Grand Hotel for those three days in-house .,1
"But when he presented the bill to Hurley for reimbursement , Hurley refused to pay , insisting the DEA field office in Los Angeles should pick up the tab .",1
Erm we will pay we will pick up the tab for your hotel .,1
"27 constituent bodies are taking the to the roads with their Roadshows , each sponsored by nationally known organisations and with the RFU itself picking up the tab in Leicestershire , Northumberland and Somerset .",1
Mine is one of those libraries which picks up the tab …,1
"Mona , who had her daughter Soraya and a nanny with her , also picked up the tab for expensive dinners at trendy restaurants .",1
"Even a quiet word in the boardroom at half-time — ‘ I thought someone was playing a joke , ’ Hill pleaded — failed to douse his passion for lighting up , and the BBC 's voice of football reason contravened the ground regulations for 90 minutes .",1
"So I thought perhaps someone was playing a joke on me for , for a television show what Bobby Vinton would do if he found out a number one record in England .",1
"He was a young er man er who was just er a young boy , he was promoting records and trying to get into the business and , and er he remembered me well , and when they found out that I was not easy to , to reach , no-one knew where I was , he was able to track me down and when he told me that er I had this big hit record , I thought it was someone playing a joke on me , because here in America , they have a television show called The Blue Bird , where they play jokes on people and , and tell them things , and then they videotape you and then there 's a funny reaction that this is a big television show .",1
"He suddenly thought of using it to play a joke on some of his friends at the Post , concealed it in his newspaper and left the pub .",1
He remembered playing a practical joke on Mr Major 's mother after a day 's orating .,1
"From the co-operative principle , I also assumed that my neighbour was telling the truth ( there was no evidence that she was lying , hallucinating , or playing a practical joke ) .",1
History has played a cruel joke on the Somalis by giving them a culture of internal clan divisions in a world of centralised government and bureaucracy .,1
Birbeck believed that Branson had played the joke as ‘ revenge ’ for a Music Week reporter feeding stories disparaging Branson to the satirical magazine Private Eye — and he was partly right .,1
One of them saw a tarnished wristwatch lying on the beach and decided to play a practical joke .,1
And revenge had been in his mind when playing the joke on Music Week .,1
‘ Hateley is also the type you want to have on your side when you play away from home in Europe because of the way he works opposing defenders as an attacker and prevents them from properly clearing their lines as well . ’,0
Despite having to play away from home Armagh remain the bookies choice to advance to face Tyrone .,0
I 'VE BEEN PLAYING AWAY FROM HOME,1
"‘ West Brom will be less apprehensive about the replay , but playing away from home has not presented us with any major phobia .",0
"And it was not because you suddenly remembered you were in love with another man , because you 're not the kind of girl who plays away from home .",1
Nottingham Forest boss will not play ball,1
"It was better : they could eat and go off and do homework and then watch TV , or on summer evenings , go out and play ball for a while before baths and bed .",1
"‘ So play ball and tell me my plans , then , ’ she said resentfully .",1
"Charlie Chaplin was without doubt a major figure during Hollywood 's inception , a star who stoutly refused to play ball with Senator Joe McCarthy 's communist witch-hunt in the dark days of the Fifties .",1
"SIR — Just what thought-processes are assumed to make the floating voter more inclined to support party leaders whom he has seen flanked by what the newspapers call ‘ glitterati ’ — celebrities , that is , of stage , screen , pop concerts , running , jumping and playing ball games ?",1
Playing ball .,1
"He knew if he had only played ball , she would have been more than pleased to accommodate him , as she probably thought of it , when his attentions were not engaged elsewhere .",1
"If he did , he was in an enviable position to play cat and mouse with her for the duration of their stay .",1
Do not play cat and mouse like a sadist . ’,1
So they 'd been playing cat and mouse game and er it has not paid off you know .,1
Hundreds of police spent their bank holiday weekend playing cat and mouse with travellers .,1
"They played cat and mouse with the Bay , now scrambling for the outside , now sneaking back in .",1
"A man like Edouard de Chavigny liked to play the field , so much was understood , but when it came to choosing a wife , well , then the qualifications required were somewhat different .",1
Perhaps because he plays the field .,1
‘ Playing the field ? ’,1
"So she had played the field , enjoying male company without getting in too deep or too seriously .",1
"He gave up playing the field and married a year ago , to a sinewy woman called Cheryl Berkoff .",1
Play the field and score as often as possible .,0
DELL PLAYS THE FIELD LOOKING AS IT REVIEWS ALTERNATIVE SOURCES OF CASH,0
Yeah the the way it was put to me was that the Pembroke Hall would be part of the deal er but that the Isle of Man company was not particularly enthusiastic about having the er the the the poison pill of the Pembroke Hall wrapped in with the deal cos it does not make money .,1
CGI PRESSES COMPUTER HORIZONS TO AMEND ITS POISON PILL DEFENCES,1
"There were white knights and poison pills , Pac-Man defences and unbundling .",1
Poison pill,1
Pulling the plug,1
"Practically , the banks are not wishing to pull the plug .",1
‘ When you pulled the plug on CBN and the Contra deal ?,1
"With less than an hour of daylight remaining , he carried a flashlight — not that it would be of much help with the rain cascading down as if the Maya Rain God had corralled every raincloud in Central America and pulled the plugs out .",1
Now when you hear that mentioned in the betting shops go no and pull the plugs out of the television .,0
Art Sales : When the bank pulls the plug,1
They studied referees ' reports and may recommend pulling the plug again after the final at Wembley on March 27 .,1
"Which was something of a racket , plus Bazooka Joe kept on pulling the plugs on us trying to get us off the stage .",1
"But , we , we really need to er , put the cart before the horse , or the horse before the cart as you may say , I mean , we are now being told by the leader of the Conservative group , that er , we 're going to , we , we should be supporting the idea of amateur parish constables .",1
"And it seems to me as Mr said , it 's putting the cart before the horse really .",1
Exclusive possession as a concept for identifying tenancies does not drive a coach and horses through the Rent Acts but rather puts the cart before the horse : a phrase used to describe the collective rights of the tenant is inappropriate as a test of whether a tenancy has in fact been created .,1
Rex put on a fierce face .,1
Newspaper staff put on a brave face .,1
Leaving the court the families all tried to put on a brave face .,1
"The Bookman put on a brave face and smiled , but Endill knew there was nothing to smile about .",1
"Hoskin 's chairman , Barry Hoar , is putting on a brave face and has told shareholders that ‘ your directors view the future with confidence . ’",1
Putting on a brave face for colleagues may also compound the feeling of inauthenticity or emptiness which they are experiencing in the classroom .,1
SUN PUTS A BRAVE FACE ON FALLING PROFITS AS ITS SALES CONTINUE TO RISE,1
If he will only put his shoulder to the wheel .,1
"I think of all those using this channel : – people who gave generously , of their good money ; people who gave their physical strength ; people who gave limitless time ( even their annual leave from work ) ; people who managed a little time after work ; people who baked ; people who prayed ; the member who supplied the entire plant stall ; people who counted ; the little girl who devised an amusing quiz as her ‘ channel ’ ; people who served , and often withstood the cold winds of George Street ; people who used their artistic talents for communication ; people who lovingly restored the Church afterwards ; our engineer , who invented a ‘ chair-lift ’ for us , and then , literally , put his shoulder to the wheel – and the bright spark who had fired him with the notion ; and finally and uniquely , the couple in Trinity , part of whose house is always given over to storing books so that this channel may be kept open .",1
"‘ Now 's the time to nail my colours to the mast , throw away the scabbard , buckle to , go the whole hog , cross the Rubicon , grab the bull by the horns , put my shoulder to the wheel and leave a note out for the milkman . ’",1
He says it 's tremendous how everyone 's put their ishoulder to the wheel .,1
"Soldiers put their shoulders to the wheels of a trolley representing a bobsleigh at Thorpe Park , Surrey ,",1
"Now you put your shoulder to the wheel , your nose to the grindstone , your best foot forward and your back to the wall to see how many clichés you know and how they are to be interpreted or ignored .",1
"At this point an Englishman , Henry Bradbury ( 1831–60 ) put a cat among the pigeons .",1
"If he translates word-for-word , he will achieve greater fidelity in one respect ( , for instance , evokes the same picture as put the cat among the pigeons ) , but to the detriment of fidelity in another respect ( is a live metaphor , while is not ) ; if , however , he puts a greater value on the latter type of fidelity , then he must sacrifice the former .",1
Have not we put the cat among the pigeons ?,1
"Remember that first Christmas when she put the cat among the pigeons by saying to me your husband told me that he can not really afford he 's flying because you spend all his money , when I , when I have been backing him , saving money for his aeroplane and his lessons and",1
"Removing the coat revealed her to be completely naked , which finally put the cat among the pigeons : they were banished !",1
"The captain , Phil Carrick , last month put the cat among the pigeons , or his head upon the block ( depending upon each Yorkshireman 's point of view on his county 's cricket , without which no Tyke is properly dressed ) by writing a letter , with his players ' support , in which he advocated the abandonment of the holy writ , the birth qualification .",1
"Discredited , politicized and apparently unmanageable , ORTF was one of the many Gaullist and Establishment sacred cows to suffer from the ‘ contestation ’ of May-June 1968 and its aftermath .",1
"And they provide a welcome cabaret for sunbathers , by playing volleyball , building sandcastles , feeding the sacred cows , and standing on their heads .",1
"The three most probable sources of delay will by now have passed : obtaining a local land charges certificate of search ( unless with your client 's approval you have sacrificed this sacred cow for a personal search ) ; the buyer obtaining a mortgage advance ; and the survey report , which both the buyer and the buyer 's mortgagee will have required .",1
Sacred Cows centres on the media frenzy that results when a Democratic President is photographed in a tender but compromising situation with a milk supplying mammal .,1
Sacred cows,1
He 'd been sailing close to the wind for years and everything was just about to blow up in his face . ’,1
At least two of them sail very close to the wind but I would not categorise them as murderers .,1
International : Russia and Ukraine sail close to the wind on Black Sea fleet,1
"With his own property , it was perhaps easier too for a baron to take risks or sail close to the wind .",1
"If the board is sailed too close to the wind , the so called ‘ no-go ’ zone is entered within which the board will stop or even blow backwards .",1
Some very sailing very close to the wind .,1
Many people in the territories felt that Arafat was sailing too close to the wind and were relieved by the collapse of his accord with King Husayn .,1
"The next event was just as successful , although it sailed closer to the wind .",1
"Sailing close to the wind ( beating ) , the greatest force is sideways with only a small amount of forward force .",1
"Osnafeld is a British subject , a financier of sorts who has sailed very close to the wind on a number of occasions , but there has never been enough evidence to proceed against him .",1
"Only the canny Mr Genscher , who knew the East Germans ' minds , could have thought of letting the regime save face by ‘ expelling ’ their own people across their own territory .",1
saving face,1
"Arsenal saved face with an Ian Wright leveller five minutes from time after having a jaded , end-of-season look — eight months ahead of schedule !",1
"SAVE FACE As announced last month , the SAFE FACE appeal is now — mercifully — closed .",1
"Finally , our heartfelt thanks to the Haç and Manchester 's equally fine Most Excellent posse , whose joint party for the SAVE FACE fund last month raised a stunning £2,500 — more details of this and other Ligger 's Week events on page 8",1
"This includes the profit from the SAVE FACE party reported over page , monies raised by various club activities , and the profit from the merchandise we have been selling by mail order these past three months .",1
"SAVING face is important , but it 's not always easy .",1
SAVING FACE,1
"Beryl having said her piece , silence took possession of the room ; the two women sat , staring in front of them , scarcely moving a muscle .",1
"Dowd had been waiting for this man , Matthias McGann , to say his piece .",1
"‘ I have said my piece , it 's up to you . ’",1
"You had already said your piece . """,1
"‘ May I say my piece and then hear yours ? ’ ,",1
Just jot the other people 's names down and then obviously when they have been they have said their piece just strike their name through so you do not go and .,1
"The car , with everybody saying their piece simultaneously back in Maranello , was a weakish compromise .",1
"He dressed quickly , all the time arguing fiercely with himself , working out possible conversations with his mother , and what he would say to her , the devastating arguments he would present … and all the time he knew that she would say her piece and he would agree .",1
"She 'd come this far to say her piece and say it she would , come hell or high water .",1
"After the service , the Mayor had said his piece : ‘ I welcome you warmly to the city of the Prince Regent . ’",1
We have both said our piece .,1
Said your piece and if you thought things were not right .,1
You acknowledge their status and they will be quite happy to bask in reflected glory for a while as you say your piece .,1
You will be better off saying your piece and seeing what happens rather than keep bottling things up .,1
"Erm certainly I think all of our quarry , the quarry , I think we were overwhelmed with the support because it was really in our place that the dispute started and a lot of other people who I 'd spoken to you know they they were amazed at the support we received and , seemed to be the shyer the people you know the , some of the lads they never spoke much at lodge meetings , but after a while they 'd be getting up and saying their pieces and , you know I think it 's just because you knew you had backing , and people helping and urging you on , advising you , and the union helping and you know they leant over backwards in various fields to help us .",1
I will not consent to be portrayed in the press as a superannuated scarlet woman ! ’,1
What I really wrote to tell you is that the Ballet Club Committee says that the Scarlet Woman must be changed — so please do two new designs for me to choose from — and help me !,0
"’ You would not believe the sufferings of scarlet women , Mr. K. George and I never went on holiday together .",1
"Grant scratches his head , holding the silence naturally .",1
"‘ I du n no , ’ said Forest , scratching his head .",1
Rubberneck scratched his head .,1
Do not scratch your head !,1
When another few minutes went by she was scratching her head to try and think up some way of making sure that Naylor would consider any such notion laughable .,1
Here 's a quiz that will get you scratching your head — all the prizes for this competition relate to fleas !,1
Back at home again I came down to breakfast one morning scratching my head and my hair started to fall out .,0
[ scratches his Head . ],0
"‘ So I scratch my head , ’ the father said .",1
"She yawned and scratched her head , messing her hair still further .",0
"He told himself that the itching in his scalp was just a heat rash , and determined not to scratch his head in the presence of the nurse .",0
I scratched my head .,0
His bus turned into an Inter-City express without brakes and he sat on top and screamed blue murder .,1
"She could scream blue murder , but half an hour later would be the life of a dinner party , for she was very vain and never missed a chance to show herself off .",1
"TACKLING your opponent very hard and then lifting him up with your hands under his armpits and pulling his hairs until he is screaming blue murder — and you say to the referee ‘ Well , I 'm only trying to help him ! ’",1
"But if you jog his memory , he will see your point before he can help it .",1
I can see her point . ’,1
I hope they will be able to see my point of view just as I will be open to their views and opinions about this issue .,1
"If they equate punishment with physical punishment , I can see their point and would generally agree with them ( although most parents would feel that such a proposition is very difficult to apply ) .",1
"He begins by flattering Brutus , in efforts to manipulate him into seeing his point of view .",1
"‘ But I can see his point , ’ Matthew said .",1
I saw his point .,1
Will he bring home to Ministers on the continent the fact that the headage basis would prove devastating for hill and upland farmers in the United Kingdom and will he do everything possible to make those Ministers see our point of view ?,1
He saw my point . ’,1
See your point .,1
She had seen his point of view and expressed it even better than he did .,1
I should not yield to theirs unless I see its point and come to agree with them .,1
Have to sell my soul to the devil himself .,1
Do you think she 's sold her soul to the Devil ? ’,1
"Directed by Tony Hegarty For one night only , prior to opening in London , Commonwheal ‘ Exciting and revelatory … a true ensemble ’ Daily Mail , bring their new version of Marlowe 's classic tale of a man who sells his soul to the devil for knowledge and power .",1
"HOT STUFF tells the story of ballroom dancing wimp Joe Soap who sells his soul to the devil , Lucy Fur , in order to become the biggest rock star the world has ever seen .",1
Faustus wilfully ends himself ; he sells his soul to the devil .,1
"The three of them , with four detective constables , would set the ball rolling .",1
"The highlight of the celebrations is the Centenary Trophy in June when the World champions , Olympic champions and England join Ireland , but the youths set the ball rolling in a series switched to Ireland from its usual four-year cycle to suit the occasion .",1
Campbell cracked his first ever senior hat-trick after England ace Wright set the ball rolling with his 62nd strike in just 87 games for the Gunners .,1
Then came the comeback … more a miracle as Town cracked … five goals in thirty minutes … top scorer Craig Maskell set the ball rolling … his first of the year … his twentieth of the season …,1
"And there was double delight for the Irish contingent as Ronnie Smyth 's under-16 squad had earlier set the ball rolling by overturning a 2–0 deficit to beat the Welsh 3–2 , thanks to a Colin Hanna hat-trick of short corner conversions in the last 15 minutes .",1
This new year win at Pontypool set the ball rolling .,1
"Q , a sharp twentysomething , set the ball rolling by applying the lessons of club culture to literature .",1
"To set the ball rolling , President Reagan set aside $35 million for the centre in his 1983–84 budget .",1
"Unfortunately , however , plastic recycling is little practised in this country although Tesco has set the ball rolling with a limited scheme .",1
"Wolves play a similar style , and at times one yearned for someone to set the ball rolling … literally .",1
"‘ As Luke will not be back in the office until around three o'clock , and as the party 's at such short notice , I 'd better go and set the ball rolling . ’",1
"The two narrative modes walk side by side in bold yet relaxed society , and support each other in the face of the fact that Raskolnikov is shaking in his shoes .",1
"The thought that it might all come to nothing through a peace-outbreak had bankers , politicians and industrialists shaking in their shoes .",1
"And Hodkinson added : ‘ After beating a fighter as good as Mexico 's Marcos Villasana to win the title , I 'm not exactly shaking in my shoes about facing Benichou . ’",1
"Then , the sun came up and the nightmare shifted gears .",1
She looked at the strong hand as it shifted gears and continued resting on the lever .,0
I just keep it spinning until it gets to a point where it 's not making more power and then shift gears .,0
"Democratic optimists say Clinton will now shift gears , promoting himself as the candidate of energy and change against Bush 's stuck-in-the-mud , colourlessly pragmatic , status quo conservatism .",1
"Having effectively established the background of decadence , savagery and corruption that was Rome in 300 AD , the play shifts gears after the interval for the arrival of a travelling theatre company which is to present an entertainment for the newly installed Emperor .",1
The nightmare of being wrongly accused and convicted of a crime certainly sends shivers down my spine .,1
"Always the song of the nightingale sends shivers down my spine — because of its amazing variety , its richness and power and sheer quality .",1
Sent shivers down my spine .,1
Virginia felt a cold shiver down her spine .,1
The thought sent an uneasy shiver down her spine .,1
"One hand strayed upwards to her breast , and the gentle touch of his fingers on the hardening tip sent liquid shivers down her spine .",0
‘ I swear I will skin her alive .,1
"‘ Even before I have appeared , they skin me alive . ’",1
"‘ Mr Miller 'd skin me alive if he could see you now , ’ she said in a pitiful voice .",1
I 'm dreadfully late and Sister Margaret will skin me alive .,1
I decided to leave the silver bracelet where it was ; Fat Harry would skin you alive for taking a crumb of bread from his plate .,1
"They may be wise as an owl , slippery as an eel or even a snake in the grass .",0
Kiss The snake in the grass with ssseductive,0
"The snake in the grass here is , of course , Miss Coldharbour .",1
"She knew what she was doing , that snake in the grass , that viper !",1
"That viper , that snake in the grass !",1
"With its onomatopoeic qualities , redolent of a snake in the grass , the name could have been invented by Dickens .",1
"Wild dog , bloodsucker , snake in the grass , parasite , predator , vulture , dingo .",1
Snake in the grass,1
And do not forget that our users may not even speak the same language as we take our systems enterprise wide .,0
Someone from industry might be seen by employers as speaking the same language as they do themselves .,1
"If it does then the product , in conjunction with a page printer that speaks the same language , will be almost infinitely more powerful than one that does not .",1
"Right erm these notes are sort of based on a lecture that I went to when I was in sixth form erm and the theme for it is , Men And Women , Do We Speak The Same Language ?",1
"However , he did not allow her to become too swamped with nervous , trembling uncertainty , as he began to talk calmly and reasonably about his brother 's future life in America , describing some of the amusing mistakes he himself had made in assuming that the English and the Americans spoke the same language — when , in fact , so many words had different meanings .",0
"‘ Give you thirty seconds , Archie , to spill the beans , ’ said Joe , who was still guessing .",1
‘ Are not you going to spill the beans ?,1
"Well , in the nick of time they realized that all that Anna was wailing about was some French floozy the prince was not even particularly attached to ( a crony of Anna 's , a censorious old toad who lived in hotels and got everything half wrong , had spilt the beans to her ) .",1
"He gave me a look which made me wonder whether Mavis had not , after all , spilled the beans .",1
"Katharine Hepburn spills the beans about Hollywood in Me ( Viking , £16.99 ) , and talks engagingly about her 30-year affair with Spencer Tracy : ‘ I thought you were a rumour , ’ said his wife to her on his death .",1
The woman Gazza sacked spills the beans .,1
‘ Spill the beans .,1
DATA LOGIC SPILLS THE BEANS ON CICS/6000,1
One of their number has just written a book questioning this kind of control and spilling the beans of angst rather as American and British feminist writers did in the Seventies .,1
"In a style guide to the New Age called Spilling the Beans , Martin Stott informs us that ‘ perhaps as much as 10% of the adult population ’ in Britain are New Agers .",1
"On one side of the desk officials leisurely scrutinise and catalogue every marketable item , and on the other , baggage handlers maintain a cacophony of stage whispers , demanding ‘ Johnny Walker ’ .",1
"‘ She 's supposed to be a virgin , ’ Zelah explained in a stage whisper , ‘ but I would not like to bet on that one . ’",1
"Anna tugged at his sleeve to bring Preston 's ear nearer to her mouth and enquired in a stage whisper , ‘ Daddy , is it a bird ? ’",1
"And then he switched abruptly from practicalities , quoting in a stage whisper : ‘ And I saw a new Heaven and a new earth ; for the first Heaven and the first earth were passed away : and there was no more sea . ’",1
"I told you so , John , ’ he added in a stage whisper .",1
""" You will notice that we are standing to the left of the throne , "" said the governor , addressing Joseph and his mother in a stage whisper .",1
"These , explained Balvinder in his ( characteristically loud ) stage whisper , were the khalifas , the headmen of the partridge fights .",1
"At one wedding the bridegroom and best man were standing on the wrong place , with the best man prompting a tongue-tied groom in a stage whisper .",1
Gloria leaned forward and dropped her voice to a hoarse stage whisper .,1
"‘ Lovely little person , ’ said the Dame in a stage whisper .",1
"‘ He is asking how much her daughter charges , ’ Lambert said in a stage whisper .",1
"We believe that it is not fair , it is not practical , and it will not stand the test of time .",1
An author obviously dedicated to his art and expert enough to share his knowledge with the world has given us what should be the standard on the line which will stand the test of time .,1
"It challenges us to express our dreams in buildings which will stand the test of time , for they are the gravestones of our generation .",1
"Rightly , few of the hypotheses examined in this book will stand the test of time but it will have achieved its aim if it provides a foothold for fellow students who also appreciate the need to abandon what may glibly be characterised as the ‘ Beowulf and brooches ’ approach .",1
"Although the details of their theory are now seen to be clearly wrong , their insight , that different parts of the brain are responsible for different processes , has stood the test of time and research and informs much of our current understanding of the brain .",1
The performances have not stood the test of time ; a successor would be very welcome .,1
"Unlike so many others , a Swan stands the tests of time well .",1
"The rector , having made a beginning , stuck to his guns manfully .",1
Customer sticks to his guns,1
And we were down to sixty seconds when the referee did Watford another favour spotting an elbow in the face and sticking to his guns .,1
You got it right and you stuck to your guns and cos I 'm put a little doubt in your mind you changed .,1
This may be easier said than done but if you have a clear idea of the purpose of the meeting and have prepared a thorough list of everything you want to know then you must stick to your guns and carry on relentlessly until you have worked your way through it .,1
"It stuck to its guns on pricing , listing the client-side Solaris Desktop at $800 in single quantities .",1
"His foremost maxim — of never admitting defeat , of sticking to your guns through thick and thin — came to his aid and offered the first shreds of comfort since the unpleasantness of the night before .",1
"‘ Body Exit Mind ’ is the sound of a band sticking to their guns , no matter the tidal wave of opposition .",1
"I think this year it is interesting that , despite the fact that we have that major concern of the catchment area , we have stuck to our guns on the curriculum talks .",1
"Well , I stuck to my guns .",1
stuck by your guns .,1
"If the military really believes in the justification of its exclusive stance , then let it stick to its guns and prosecute me for my actions .",1
They tried to make Daniel a ward of court — but Mrs Stoneman stuck to her guns .,1
"And there was great admiration for Livingstone 's transparent honesty , self-effacing modesty and determination to stick to his guns .",1
"He went on , ‘ If it had not been for Bertha sticking to her guns over the question of the house , I 'd have been married to Doreen by now — and that would have been a disaster . ’",1
"I can decide how I am going to act , stick to my guns , and ignore the consequences .",1
Sticking to his guns in the face of this majestic broadside called for courage and skill .,1
We will be sticking to our guns . ’,1
The clubs should have stuck to their guns .,1
"Herbert Hobden ( Holzinger ) tried hard to keep a stiff upper lip as he was introduced , with his ten-year-old sister , to his new home :",1
The Ulster Unionist security spokesman maintained a stiff upper lip as he had his moustache shaved off — for charity .,1
"So please , leave the stiff upper lip to one side , at home at least .",1
"All her life she had played it safe , done what others expected of her , hidden her emotions behind the stiff upper lip the Colonel was so fond of , played the straight bat he always wanted her to .",1
"Violence was entirely foreign to the nation and its people who were renowned for fair play , sang froid and the stiff upper lip .",1
"My father , torn between allegiance to The Wife or the Monarch , remained standing to attention , biting his stiff upper lip .",0
And yet so many people are pleased with the way they manage to hide their emotions — to maintain that ‘ stiff upper lip ’ of which men in particular seem to be so proud .,1
"Back by the regatta , the picnic lunches are in full swing — with typical British stiff upper lip , everyone 's eating outdoors and ignoring the less than summery weather .",1
The passionate concern for their fellow countrymen shown by the French contrasted sharply with the stiff upper lip of the British .,1
Paul did not keep a stiff upper lip because that was the way that he thought that Christians should behave .,1
"To fight for King and Country ; to keep a stiff upper lip and a devil-may-care sangfroid , no matter if he were scared shitless .",1
And their advice to John Major in his hour of crisis was to maintain a typically British stiff upper lip .,1
"Stiff upper lip , crystal cut accent , county pursuits , castles and crowns and being ever so proper .",1
"‘ STIFF upper lip , old boy , ’ said Sir Pangloss Broadbum , reinforcing his seasoned nerves with a gulp of scotch and soda .",1
Officers ' stiff upper lips have trembled as they resort to psychobabble about teaching their boys to ‘ confront their feelings ’ .,1
"What is extraordinary is that it is taking off in England — the land of the Stiff Upper Lip , where the primary emotion often seems to be fear of embarrassment .",1
"As might be expected , the move has stirred up a hornet 's nest of academic fear and loathing against USL and has created a cadre of naive tech weenies ready to form a lynch mob .",1
"but of course , it had kind of stirred up a hornets ' nest !",1
"‘ We 're not trying to stir up a hornet 's nest but we do want to let everyone know what we 're trying to achieve , ’ campaign spokesman Steve Melia said .",1
"For the moment , he was canny enough to see the wisdom of keeping his stepson sweet , and that would not be achieved by stirring up a hornets ' nest .",1
But somehow her mother 's words had struck a chord .,1
"The truth is that , like the traditional denim jean , workwear will strike a chord with those who want a certain amount of style without the risk of being labelled a fashion fool .",1
"They returned to India a fortnight later , but when Norris was shot only hours after he had entertained the players with a convivial cocktail party at his private residence , the violence struck a personal chord .",1
"His signal achievement at Chanel has been to take all the familiar Chanel ideas , the neat , gilt buttoned suit , the chain handbags , the bows , the camellias , throw them up in the air , alter their proportions , and re-make the look invented by Coco for Twenties flappers , so that it strikes a new chord .",1
But throughout his travels little strikes a chord with his own diminished Indian-ness .,1
"But Sister Souljah obviously strikes a chord in Liverpool , a city which contains both the oldest black community in Britain and some of the worst racism .",1
"And behind all the ethnic and sociological and other religious elements , there is something very deep , and this struck a deep chord with me .",1
"Something about the words that I use , and the way that I deliver them , something about it strikes a low chord in his guts .",1
The ‘ leading out ’ implied by the name strikes a better chord .,1
"His wife and his son , however , struck a different chord .",1
"East London during and just after the war is lovingly portrayed , with an eye and ear for detail which strike a nostalgic chord .",1
And so the multifaceted style of Elgar 's own readings was absorbed directly or indirectly by a new generation of interpreters — many of them non-British — and the way they painted the music in all its aspects struck a new chord with modern listeners .,1
"Strike a chord Until two weeks ago , Mr Lamont was a trusted ally of the Prime Minister , always present when he took the big decisions .",1
"In spite of its violent assaults on the female image , Surrealism 's emphatic anti-academicism and dedication to an art of the interior struck a sympathetic chord in a repressive era when women were demanding the right to work and vote .",1
Paul Kennedy 's The Rise And Fall Of Empires struck a sensitive chord in the American body politic .,1
One struck a particular chord with the player : it wished him well in his retirement and pointed out that rugby had given Mullin a PhD in travel .,1
"It included over 40 townlands on both sides of the Bann and despite their unfamiliar forms some of the names may strike a familiar chord : Knocknamocally , Ballynonaghie , Ballyvickranell , Edenidery , Taunagh , Mehain , Clonagh , Ballygaragan , Carricke , Garravaghy and Dromnasough .",1
"The issue of equality struck a similar chord in all responses ; a resounding yes , they should be considered in the same way , and that means , as Kat said , ‘ being asked about music , not gender or clothes ’ .",1
The Sony platform has struck a strong chord among normally highly conservative publishing organisations .,1
"Although there was little originality in Paley 's argument and little new in his approach to natural history , his emphasis on the usefulness of organic structures struck a renewed chord in the minds of a social elite whose wealth was increasingly based on trade and commerce .",1
"The significance of the question struck a buried chord , but she was too choked with angry emotion to query it .",1
‘ I have sweated blood to get him to agree to see me at all .,1
"To that end , a body of notes over which you have "" sweated blood "" is a pearl beyond price .",1
I now know that you do not win at this level unless you sweat blood and tears . ’,1
If I had to sweat blood it would be done .,1
The Treasury was swimming against the tide .,1
Light given out by distant galaxies has to swim against the tide of expansion to get to us .,1
‘ Good Things Can Still Happen ’ swims against the tide .,1
"In promoting recycling as the best answer to waste disposal , environmentalists are therefore swimming against the tides of the market .",1
"He had swum against the tide at a time when schools to which specific counsellor appointments had previously been made had used a counsellor 's vacancy , at a time of teaching staff reductions , for other purposes .",1
"Well , me too , Mrs P. Join the club .",1
"You can also join the club by sending four lion marks to : The British Egg Information Service , 126–128 Cromwell Road , London SW7 4ET with your details .",0
Join the Club,1
Now China has joined that club .,0
80 JOIN THE CLUB,1
So I knew this would come up but I did not realize he 'd be jumping onto the bandwagon that quick .,1
They may choose to jump on the bandwagon and agree with the decision that will be made anyway or they may choose to cosset disagreements .,1
NOW that Lennox Lewis has earned a world-title shot it 's interesting to see so many people who previously dubbed him a Canadian imposter jumping on the Brit-for-Champ bandwagon .,1
"Even MTV has jumped on the bandwagon with The Real World , a show that chronicles the lives of seven kids rooming together in a SoHo loft .",1
"I have only been on since I read that thing in the square ball , and I suppose loads must have done the same as me and jumped on the bandwagon .",1
